# Kinetic energy (GeV), fluence rate (Gev^-1 cm^-2 s^-1)
1.14440e+2 1.41664e-3
3.24125e+2 5.48046e-5
5.21106e+2 1.22061e-5
7.21110e+2 1.60217e-6
9.21110e+2 2.99577e-6
1.11508e+3 0
1.30000e+3 0
1.52111e+3 2.32681e-6
1.70000e+3 0
1.90000e+3 0
2.12111e+3 2.90460e-6
2320 0
2520 0
2720 0
2920 0
3120 0
3320 0
3520 0
