# Kinetic energy (GeV), fluence rate (Gev^-1 cm^-2 s^-1)
1.21119e+2 6.36736e-4
3.27154e+2 4.24259e-4
5.24136e+2 1.21609e-4
7.21130e+2 4.77980e-5
9.24133e+2 4.05726e-5
1.12414e+3 6.14010e-5
1.32414e+3 6.50025e-5
1.52414e+3 4.50962e-5
1.72413e+3 2.87500e-5
1.92414e+3 1.77269e-5
2.12414e+3 1.05417e-5
2.32414e+3 1.08892e-5
2.52112e+3 1.05411e-5
2.72112e+3 6.63517e-6
2.92112e+3 5.24332e-6
3.12112e+3 3.16948e-6
3.32112e+3 1.47702e-6
3.52112e+3 1.12581e-6
